Phone Number,Call Outcome,Agent,Call Number
088311834551,CALL BACK LATER,black,742
128684443541,NOT INTERESTED,orange,743
837261869656,INTERESTED,orange,744
973594044487,INTERESTED,orange,745
739200650313,DEAD LINE,red,746
339053587271,INTERESTED,orange,747
616401647876,CALL BACK LATER,red,748
918554435601,CALL BACK LATER,red,749
675007135165,CALL BACK LATER,orange,750
665870217045,CALL BACK LATER,red,751
893860897748,CALL BACK LATER,orange,752
323524402588,NOT INTERESTED,black,753
046984537459,INTERESTED,red,754
875909874334,CALL BACK LATER,orange,755
326603416260,NOT INTERESTED,green,756
791781404918,CALL BACK LATER,orange,757
677633176923,NOT INTERESTED,red,758
021397017062,CALL BACK LATER,red,759
330980392249,CALL BACK LATER,red,760
012330711742,ANSWER MACHINE,red,761
436938229845,NOT INTERESTED,red,762
930837890363,CALL BACK LATER,red,763
747838224773,ANSWER MACHINE,red,764
409320008840,INTERESTED,black,765
276895006409,INTERESTED,orange,766
407973023076,INTERESTED,red,767
814063503118,ANSWER MACHINE,green,768
274736169612,CALL BACK LATER,red,769
379232815493,CALL BACK LATER,red,770
481565789884,ANSWER MACHINE,orange,771
236485696618,CALL BACK LATER,red,772
357414797634,NOT INTERESTED,orange,773
210746104218,INTERESTED,orange,774
848443845304,INTERESTED,red,775
882793901929,ANSWER MACHINE,red,776
775677042565,INTERESTED,green,777
560779823465,ANSWER MACHINE,red,778
287209046107,ANSWER MACHINE,red,779
523787984735,CALL BACK LATER,orange,780
181675971287,INTERESTED,red,781
832071301586,INTERESTED,red,782
106761466411,CALL BACK LATER,orange,783
886719692077,INTERESTED,black,784
715036880531,CALL BACK LATER,green,785
505229847602,NOT INTERESTED,green,786
281239512890,CALL BACK LATER,black,787
952456922099,INTERESTED,orange,788
448518338030,CALL BACK LATER,orange,789
869641136433,NOT INTERESTED,orange,790
600640999720,INTERESTED,orange,791
769983294118,INTERESTED,orange,792
181602429978,CALL BACK LATER,orange,793
727382902697,INTERESTED,orange,794
947230001584,CALL BACK LATER,orange,795
224827723093,INTERESTED,orange,796
782063085384,NOT INTERESTED,orange,797
387148601537,NOT INTERESTED,red,798
988129050449,CALL BACK LATER,orange,799
382671095594,CALL BACK LATER,red,800
779942783952,NOT INTERESTED,red,801
608718421593,CALL BACK LATER,red,802
977059286466,NOT INTERESTED,black,803
982162623991,DEAD LINE,red,804
774249660144,CALL BACK LATER,blue,805
850281902065,NOT INTERESTED,black,806
321728526958,CALL BACK LATER,red,807
522231313750,CALL BACK LATER,red,808
037662775358,INTERESTED,orange,809
346318171817,ANSWER MACHINE,black,810
233042744299,INTERESTED,orange,811
233650936512,INTERESTED,red,812
550241877632,NOT INTERESTED,black,813
796978121535,INTERESTED,orange,814
827785404655,INTERESTED,blue,815
975182097264,NOT INTERESTED,orange,816
076223398562,CALL BACK LATER,red,817
008232535695,NOT INTERESTED,green,818
199515838489,INTERESTED,green,819
278426000824,CALL BACK LATER,black,820
801119327352,CALL BACK LATER,orange,821
633049954368,ANSWER MACHINE,orange,822
519821169830,NOT INTERESTED,orange,823
630647213785,INTERESTED,orange,824
823797404811,CALL BACK LATER,orange,825
963813968499,INTERESTED,orange,826
119184434353,INTERESTED,red,827
730426584115,ANSWER MACHINE,orange,828
202905706389,NOT INTERESTED,red,829
114542184969,NOT INTERESTED,red,830
838783660167,INTERESTED,orange,831
410934602757,CALL BACK LATER,red,832
844326573831,NOT INTERESTED,red,833
877058140184,ANSWER MACHINE,red,834
959081518273,CALL BACK LATER,orange,835
906169944249,CALL BACK LATER,black,836
985833081374,NOT INTERESTED,orange,837
028976042454,NOT INTERESTED,red,838
891305722444,INTERESTED,green,839
511663739103,NOT INTERESTED,green,840
532366581869,INTERESTED,red,841
088311834551,INTERESTED,blue,842
718157079728,DEAD LINE,orange,843
733095910004,INTERESTED,red,844
663418084684,CALL BACK LATER,orange,845
461583758765,CALL BACK LATER,red,846
849281609073,CALL BACK LATER,red,847
616401647876,NOT INTERESTED,red,848
918554435601,INTERESTED,red,849
675007135165,INTERESTED,red,850
665870217045,INTERESTED,orange,851
893860897748,INTERESTED,orange,852
423411996644,NOT INTERESTED,black,853
570492077640,ANSWER MACHINE,orange,854
875909874334,CALL BACK LATER,orange,855
701443831241,CALL BACK LATER,orange,856
791781404918,INTERESTED,orange,857
444793167634,NOT INTERESTED,black,858
021397017062,NOT INTERESTED,red,859
330980392249,CALL BACK LATER,red,860
012330711742,INTERESTED,orange,861
380659514047,CALL BACK LATER,orange,862
930837890363,INTERESTED,red,863
747838224773,CALL BACK LATER,red,864
956883810099,NOT INTERESTED,orange,865
080030984132,CALL BACK LATER,black,866
788325140744,ANSWER MACHINE,red,867
814063503118,NOT INTERESTED,orange,868
274736169612,NOT INTERESTED,orange,869
379232815493,INTERESTED,orange,870
481565789884,CALL BACK LATER,red,871
236485696618,CALL BACK LATER,orange,872
868051383212,ANSWER MACHINE,red,873
591852834943,NOT INTERESTED,orange,874
782370434809,NOT INTERESTED,black,875
882793901929,NOT INTERESTED,black,876
582413969244,CALL BACK LATER,green,877
560779823465,NOT INTERESTED,orange,878
287209046107,NOT INTERESTED,orange,879
523787984735,CALL BACK LATER,red,880
716314879688,ANSWER MACHINE,blue,881
405528715711,ANSWER MACHINE,orange,882
106761466411,INTERESTED,red,883
516961891988,DEAD LINE,orange,884
715036880531,INTERESTED,orange,885
382206949946,ANSWER MACHINE,orange,886
281239512890,CALL BACK LATER,orange,887
677205204849,ANSWER MACHINE,orange,888
448518338030,NOT INTERESTED,orange,889
691646309507,CALL BACK LATER,red,890
260072760870,NOT INTERESTED,red,891
869603845246,CALL BACK LATER,red,892
181602429978,INTERESTED,black,893
559229905131,CALL BACK LATER,orange,894
947230001584,INTERESTED,black,895
274083105171,ANSWER MACHINE,red,896
097245852140,ANSWER MACHINE,orange,897
119552200932,INTERESTED,blue,898
988129050449,CALL BACK LATER,orange,899
382671095594,CALL BACK LATER,black,900
600680679952,CALL BACK LATER,orange,901
608718421593,CALL BACK LATER,black,902
064859927146,NOT INTERESTED,green,903
958090434699,INTERESTED,orange,904
774249660144,CALL BACK LATER,blue,905
217038466515,INTERESTED,orange,906
321728526958,NOT INTERESTED,orange,907
522231313750,INTERESTED,green,908
751907216730,INTERESTED,orange,909
346318171817,CALL BACK LATER,red,910
345418005162,INTERESTED,orange,911
857397636645,CALL BACK LATER,orange,912
984986736207,CALL BACK LATER,black,913
104449002766,INTERESTED,green,914
804443519963,NOT INTERESTED,orange,915
932972518512,CALL BACK LATER,orange,916
076223398562,INTERESTED,orange,917
051476975977,INTERESTED,black,918
394044083042,CALL BACK LATER,red,919
278426000824,CALL BACK LATER,red,920
801119327352,NOT INTERESTED,black,921
633049954368,INTERESTED,red,922
770157615471,INTERESTED,red,923
744309850049,ANSWER MACHINE,green,924
823797404811,NOT INTERESTED,black,925
411625185821,CALL BACK LATER,red,926
192322616517,INTERESTED,red,927
730426584115,INTERESTED,green,928
993524601573,INTERESTED,orange,929
938857023319,NOT INTERESTED,black,930
312755012423,CALL BACK LATER,black,931
410934602757,INTERESTED,orange,932
914511943335,NOT INTERESTED,black,933
877058140184,CALL BACK LATER,orange,934
959081518273,INTERESTED,red,935
906169944249,INTERESTED,orange,936
197073950034,CALL BACK LATER,black,937
862162191766,CALL BACK LATER,orange,938
519994772926,INTERESTED,orange,939
076452048434,CALL BACK LATER,red,940
807064957084,CALL BACK LATER,red,941
636202410052,ANSWER MACHINE,black,942
201406572702,CALL BACK LATER,orange,943
955575623385,ANSWER MACHINE,red,944
663418084684,CALL BACK LATER,orange,945
461583758765,INTERESTED,orange,946
849281609073,CALL BACK LATER,green,947
087589282422,CALL BACK LATER,red,948
630011512339,CALL BACK LATER,blue,949
810144250718,NOT INTERESTED,orange,950
688143670927,ANSWER MACHINE,orange,951
263482331591,ANSWER MACHINE,orange,952
202337258851,DEAD LINE,orange,953
570492077640,INTERESTED,orange,954
875909874334,NOT INTERESTED,orange,955
701443831241,NOT INTERESTED,orange,956
507737448377,INTERESTED,red,957
707903414142,ANSWER MACHINE,red,958
822568221901,CALL BACK LATER,orange,959
330980392249,NOT INTERESTED,black,960
688980141275,NOT INTERESTED,red,961
380659514047,CALL BACK LATER,red,962
123061262425,CALL BACK LATER,black,963
747838224773,INTERESTED,blue,964
063944327253,CALL BACK LATER,red,965
080030984132,NOT INTERESTED,black,966
788325140744,INTERESTED,red,967
420409893928,ANSWER MACHINE,orange,968
208387848287,NOT INTERESTED,red,969
470133128616,ANSWER MACHINE,orange,970
481565789884,INTERESTED,red,971
236485696618,CALL BACK LATER,orange,972
868051383212,CALL BACK LATER,orange,973
052501423143,INTERESTED,red,974
030306312215,NOT INTERESTED,orange,975
144307201964,INTERESTED,red,976
582413969244,NOT INTERESTED,red,977
799963798883,NOT INTERESTED,blue,978
536822996091,CALL BACK LATER,green,979
523787984735,NOT INTERESTED,black,980
716314879688,INTERESTED,green,981
405528715711,INTERESTED,orange,982
906834449493,CALL BACK LATER,black,983
350319498585,ANSWER MACHINE,orange,984
052455198708,NOT INTERESTED,orange,985
382206949946,NOT INTERESTED,orange,986
281239512890,CALL BACK LATER,orange,987
677205204849,NOT INTERESTED,black,988
383518342197,INTERESTED,orange,989
691646309507,INTERESTED,orange,990
346533411534,DEAD LINE,red,991
869603845246,CALL BACK LATER,orange,992
510988910478,NOT INTERESTED,red,993
559229905131,NOT INTERESTED,black,994
668744648229,CALL BACK LATER,blue,995
274083105171,NOT INTERESTED,blue,996
097245852140,NOT INTERESTED,orange,997
106768139474,CALL BACK LATER,red,998
988129050449,CALL BACK LATER,red,999
382671095594,CALL BACK LATER,blue,1000
600680679952,CALL BACK LATER,orange,1001
608718421593,INTERESTED,orange,1002
540907312804,NOT INTERESTED,red,1003
544381578701,ANSWER MACHINE,orange,1004
774249660144,CALL BACK LATER,red,1005
681939607679,NOT INTERESTED,black,1006
446789056860,DEAD LINE,red,1007
017808570408,DEAD LINE,orange,1008
787412246500,DEAD LINE,black,1009
346318171817,CALL BACK LATER,orange,1010
332570616436,DEAD LINE,black,1011
857397636645,CALL BACK LATER,orange,1012
984986736207,NOT INTERESTED,blue,1013
353322178319,NOT INTERESTED,red,1014
433366749728,NOT INTERESTED,black,1015
932972518512,NOT INTERESTED,red,1016
008279672079,NOT INTERESTED,orange,1017
664207496948,CALL BACK LATER,red,1018
394044083042,INTERESTED,orange,1019
278426000824,INTERESTED,orange,1020
109029736177,NOT INTERESTED,red,1021
111297456279,INTERESTED,orange,1022
572736004861,CALL BACK LATER,blue,1023
744309850049,NOT INTERESTED,black,1024
395217289333,CALL BACK LATER,black,1025
411625185821,NOT INTERESTED,black,1026
177406942713,NOT INTERESTED,black,1027
778766795836,NOT INTERESTED,red,1028
701214942024,ANSWER MACHINE,green,1029
360867972464,NOT INTERESTED,orange,1030
312755012423,INTERESTED,orange,1031
274564572979,NOT INTERESTED,orange,1032
294367972554,NOT INTERESTED,orange,1033
877058140184,INTERESTED,red,1034
078316854007,ANSWER MACHINE,red,1035
081884004188,NOT INTERESTED,orange,1036
197073950034,INTERESTED,orange,1037
862162191766,CALL BACK LATER,green,1038
732078234739,NOT INTERESTED,orange,1039
076452048434,INTERESTED,red,1040
807064957084,NOT INTERESTED,orange,1041
636202410052,CALL BACK LATER,orange,1042
201406572702,INTERESTED,green,1043
955575623385,CALL BACK LATER,red,1044
663418084684,NOT INTERESTED,red,1045
292029616600,INTERESTED,red,1046
849281609073,CALL BACK LATER,red,1047
087589282422,CALL BACK LATER,green,1048
630011512339,NOT INTERESTED,blue,1049
567408043965,INTERESTED,orange,1050
688143670927,NOT INTERESTED,orange,1051
263482331591,NOT INTERESTED,orange,1052
737225041923,NOT INTERESTED,orange,1053
907176982259,NOT INTERESTED,orange,1054
355329658729,ANSWER MACHINE,orange,1055
947321154774,NOT INTERESTED,orange,1056
442724744056,ANSWER MACHINE,red,1057
707903414142,INTERESTED,orange,1058
822568221901,INTERESTED,red,1059
328111979219,INTERESTED,orange,1060
834967765889,CALL BACK LATER,orange,1061
380659514047,CALL BACK LATER,orange,1062
123061262425,INTERESTED,red,1063
852085680944,ANSWER MACHINE,orange,1064
063944327253,NOT INTERESTED,orange,1065
519981489619,ANSWER MACHINE,red,1066
859101214365,CALL BACK LATER,orange,1067
420409893928,CALL BACK LATER,orange,1068
355042039435,CALL BACK LATER,blue,1069
470133128616,NOT INTERESTED,orange,1070
862596008296,CALL BACK LATER,orange,1071
236485696618,INTERESTED,red,1072
868051383212,CALL BACK LATER,orange,1073
966488103646,CALL BACK LATER,blue,1074
185759198590,INTERESTED,red,1075
772624778595,CALL BACK LATER,black,1076
346620444694,NOT INTERESTED,orange,1077
892608045689,NOT INTERESTED,orange,1078
536822996091,NOT INTERESTED,orange,1079
788240398657,CALL BACK LATER,red,1080
800287414547,CALL BACK LATER,red,1081
249069612250,NOT INTERESTED,orange,1082
906834449493,INTERESTED,orange,1083
350319498585,NOT INTERESTED,orange,1084
694549750853,ANSWER MACHINE,orange,1085
613528127026,CALL BACK LATER,orange,1086
281239512890,INTERESTED,orange,1087
570417399482,NOT INTERESTED,black,1088
219568097247,CALL BACK LATER,red,1089
830579860846,CALL BACK LATER,orange,1090
841048576637,ANSWER MACHINE,red,1091
869603845246,INTERESTED,red,1092
227048373417,CALL BACK LATER,green,1093
909749349756,NOT INTERESTED,red,1094
668744648229,NOT INTERESTED,orange,1095
698348798737,DEAD LINE,orange,1096
715656023835,INTERESTED,red,1097
106768139474,CALL BACK LATER,red,1098
988129050449,INTERESTED,orange,1099
382671095594,CALL BACK LATER,black,1100
600680679952,CALL BACK LATER,black,1101
852818814514,INTERESTED,orange,1102
386734652653,CALL BACK LATER,black,1103
544381578701,NOT INTERESTED,orange,1104
774249660144,CALL BACK LATER,black,1105
840813313166,NOT INTERESTED,orange,1106
533788208390,ANSWER MACHINE,red,1107
986552516723,ANSWER MACHINE,orange,1108
424629349121,INTERESTED,orange,1109
346318171817,NOT INTERESTED,orange,1110
522548582037,ANSWER MACHINE,orange,1111
857397636645,CALL BACK LATER,orange,1112
393752011553,CALL BACK LATER,red,1113
770695010484,ANSWER MACHINE,orange,1114
898549713237,INTERESTED,red,1115
694796631029,CALL BACK LATER,red,1116
731581157073,CALL BACK LATER,orange,1117
664207496948,CALL BACK LATER,orange,1118
780241520544,ANSWER MACHINE,orange,1119
544818321231,INTERESTED,blue,1120
478254029049,CALL BACK LATER,orange,1121
595746498203,DEAD LINE,green,1122
572736004861,INTERESTED,orange,1123
108496085975,CALL BACK LATER,red,1124
395217289333,INTERESTED,black,1125
181990180190,INTERESTED,orange,1126
327439999590,NOT INTERESTED,black,1127
398184361699,NOT INTERESTED,green,1128
701214942024,CALL BACK LATER,green,1129
521942196312,DEAD LINE,black,1130
339016371866,CALL BACK LATER,black,1131
162734659934,CALL BACK LATER,orange,1132
866269688742,NOT INTERESTED,red,1133
309134453649,CALL BACK LATER,orange,1134
078316854007,CALL BACK LATER,orange,1135
545082212647,ANSWER MACHINE,orange,1136
787796495211,NOT INTERESTED,red,1137
862162191766,INTERESTED,orange,1138
868526883754,CALL BACK LATER,orange,1139
373502710032,ANSWER MACHINE,orange,1140
751081900704,CALL BACK LATER,red,1141
636202410052,CALL BACK LATER,red,1142
792932323236,DEAD LINE,orange,1143
955575623385,NOT INTERESTED,red,1144
326117182985,NOT INTERESTED,orange,1145
346688845221,NOT INTERESTED,red,1146
849281609073,NOT INTERESTED,orange,1147
087589282422,CALL BACK LATER,red,1148
859348048763,NOT INTERESTED,orange,1149
567415749120,ANSWER MACHINE,orange,1150
479357794645,CALL BACK LATER,red,1151
131820213706,INTERESTED,orange,1152
873474090954,NOT INTERESTED,black,1153
302131976568,NOT INTERESTED,orange,1154
355329658729,CALL BACK LATER,orange,1155
957831618607,NOT INTERESTED,black,1156
442724744056,CALL BACK LATER,black,1157
692817192236,NOT INTERESTED,green,1158
066523455830,CALL BACK LATER,orange,1159
804552848552,INTERESTED,red,1160
834967765889,INTERESTED,red,1161
380659514047,INTERESTED,orange,1162
574350435964,CALL BACK LATER,red,1163
852085680944,NOT INTERESTED,orange,1164
147662078319,ANSWER MACHINE,red,1165
519981489619,INTERESTED,orange,1166
859101214365,INTERESTED,red,1167
420409893928,INTERESTED,blue,1168
355042039435,CALL BACK LATER,red,1169
801229973536,INTERESTED,red,1170
862596008296,NOT INTERESTED,orange,1171
407148852886,ANSWER MACHINE,orange,1172
868051383212,INTERESTED,red,1173
966488103646,CALL BACK LATER,red,1174
856843682284,DEAD LINE,red,1175
772624778595,INTERESTED,green,1176
004154470754,DEAD LINE,orange,1177
838530404208,ANSWER MACHINE,orange,1178
482218872299,ANSWER MACHINE,black,1179
788240398657,INTERESTED,green,1180
800287414547,CALL BACK LATER,red,1181
